ts;person Id;event
1371241379.0;Up195;OUT
1371243164.0;Up106;OUT
1371244788.0;Up267;IN
1371249118.0;Up267;OUT
1371278806.0;Up57;IN
1371280533.0;Up82;IN
1371282553.0;Up166;IN
1371284643.0;Up147;IN
1371284712.0;Up147;OUT
1371284999.0;Up82;OUT
1371285290.0;Up51;IN
1371285625.0;Up43;IN
1371285952.0;Up126;IN
1371286165.0;Up305;IN
1371287995.0;Up166;OUT
1371288049.0;Up245;IN
1371288321.0;Up51;OUT
1371289756.0;Up107;IN
1371290209.0;Up6;IN
1371291431.0;Up245;OUT
1371292466.0;Up157;IN
1371293474.0;Up107;OUT
1371293915.0;Up219;OUT
1371296141.0;Up157;OUT
1371296464.0;Up126;OUT
1371296925.0;Up190;OUT
1371297914.0;Up201;IN
1371298139.0;Up219;IN
1371298394.0;Up57;OUT
1371298879.0;Up107;IN
1371299554.0;Up201;OUT
1371299817.0;Up6;OUT
1371300265.0;Up117;IN
1371300357.0;Up82;IN
1371300517.0;Up117;OUT
1371302909.0;Up157;IN
1371302992.0;Up43;OUT
1371306067.0;Up107;OUT
1371306972.0;Up157;OUT
1371307259.0;Up6;IN
1371307590.0;Up293;IN
1371310244.0;Up307;IN
1371311764.0;Up305;OUT
1371313673.0;Up155;IN
1371316031.0;Up155;OUT
1371320860.0;Up196;OUT
1371323576.0;Up6;OUT
1371323859.0;Up82;OUT
1371325013.0;Up307;OUT
1371329992.0;Up201;IN
1371330999.0;Up201;OUT
1371341666.0;Up7;IN
1371352894.0;Up7;OUT
1371373494.0;Up196;IN
1371378969.0;Up6;IN
1371382714.0;Up196;OUT
1371384849.0;Up196;IN
1371389419.0;Up6;OUT
1371391021.0;Up332;OUT
1371392776.0;Up282;IN
1371394442.0;Up282;OUT
1371398374.0;Up73;IN
1371407447.0;Up196;OUT
1371408356.0;Up320;OUT
1371413985.0;Up73;OUT
1371420897.0;Up316;IN
1371422839.0;Up316;OUT
1371450001.0;Up11;IN
1371451782.0;Up141;IN
1371451895.0;Up135;IN
1371452131.0;Up119;IN
1371453308.0;Up43;IN
1371453381.0;Up119;OUT
1371453434.0;Up44;IN
1371453794.0;Up295;IN
1371453892.0;Up6;IN
1371453911.0;Up200;IN
1371454011.0;Up138;IN
1371454159.0;Up82;IN
1371454225.0;Up285;IN
1371454232.0;Up25;IN
1371455009.0;Up199;IN
1371455052.0;Up201;IN
1371455087.0;Up320;IN
1371455253.0;Up143;IN
1371455335.0;Up145;IN
1371455412.0;Up71;IN
1371455647.0;Up97;IN
1371455877.0;Up26;IN
1371456100.0;Up70;IN
1371456612.0;Up230;IN
1371456929.0;Up109;OUT
1371457054.0;Up57;IN
1371457122.0;Up51;IN
1371457286.0;Up155;IN
1371457578.0;Up38;IN
1371457663.0;Up300;IN
1371457790.0;Up337;IN
1371457879.0;Up190;IN
1371457960.0;Up220;IN
1371458069.0;Up150;IN
1371458264.0;Up88;IN
1371458327.0;Up39;IN
1371458331.0;Up108;IN
1371458333.0;Up211;IN
1371458427.0;Up195;IN
1371458460.0;Up41;IN
1371458750.0;Up287;IN
1371458911.0;Up78;IN
1371459292.0;Up213;IN
1371459299.0;Up235;IN
1371459427.0;Up66;IN
1371461034.0;Up149;IN
1371461403.0;Up59;OUT
1371462084.0;Up168;IN
1371462460.0;Up166;IN
1371463008.0;Up310;IN
1371463535.0;Up121;IN
1371464002.0;Up90;IN
1371464226.0;Up122;IN
1371464526.0;Up121;OUT
1371464670.0;Up119;IN
1371465432.0;Up95;IN
1371465519.0;Up96;IN
1371465847.0;Up324;IN
1371466068.0;Up172;IN
1371466095.0;Up120;OUT
1371466566.0;Up116;IN
1371467014.0;Up13;OUT
1371467128.0;Up6;OUT
1371467259.0;Up155;OUT
1371467366.0;Up145;OUT
1371467844.0;Up320;OUT
1371467864.0;Up150;OUT
1371468533.0;Up25;OUT
1371468888.0;Up180;IN
1371468911.0;Up109;IN
1371468974.0;Up342;IN
1371469214.0;Up142;IN
1371469381.0;Up39;OUT
1371469617.0;Up300;OUT
1371469655.0;Up23;OUT
1371469699.0;Up66;OUT
1371470437.0;Up96;OUT
1371470502.0;Up166;OUT
1371470870.0;Up241;IN
1371470974.0;Up31;IN
1371471028.0;Up181;IN
1371471536.0;Up15;IN
1371471907.0;Up44;OUT
1371472095.0;Up68;OUT
1371472131.0;Up105;IN
1371472506.0;Up126;IN
1371472510.0;Up42;OUT
1371472595.0;Up185;IN
1371472679.0;Up138;OUT
1371472709.0;Up32;IN
1371472875.0;Up12;IN
1371473032.0;Up242;IN
1371473120.0;Up187;OUT
1371473218.0;Up12;OUT
1371473720.0;Up182;IN
1371473724.0;Up133;IN
1371473866.0;Up266;IN
1371473912.0;Up300;IN
1371473954.0;Up13;IN
1371474054.0;Up23;IN
1371474147.0;Up166;IN
1371474327.0;Up77;IN
1371474365.0;Up146;IN
1371474670.0;Up39;IN
1371474781.0;Up212;IN
1371475024.0;Up145;IN
1371475204.0;Up74;IN
1371475724.0;Up42;IN
1371476004.0;Up56;IN
1371476018.0;Up217;IN
1371476209.0;Up101;IN
1371476254.0;Up120;IN
1371476259.0;Up109;OUT
1371476562.0;Up39;OUT
1371476616.0;Up276;IN
1371476725.0;Up44;IN
1371477508.0;Up187;IN
1371478004.0;Up245;IN
1371478226.0;Up73;IN
1371478285.0;Up93;IN
1371478437.0;Up127;IN
1371478838.0;Up10;IN
1371478961.0;Up276;OUT
1371479551.0;Up68;IN
1371479804.0;Up138;IN
1371479890.0;Up38;OUT
1371479931.0;Up290;IN
1371480452.0;Up88;OUT
1371480876.0;Up175;IN
1371480883.0;Up251;IN
1371481013.0;Up146;OUT
1371482122.0;Up175;OUT
1371482232.0;Up101;OUT
1371482334.0;Up77;OUT
1371482461.0;Up110;OUT
1371482725.0;Up70;OUT
1371482790.0;Up97;OUT
1371483072.0;Up114;OUT
1371483197.0;Up109;IN
1371483277.0;Up287;OUT
1371483394.0;Up15;OUT
1371483719.0;Up285;OUT
1371483949.0;Up213;OUT
1371484043.0;Up13;OUT
1371484232.0;Up216;IN
1371484440.0;Up90;OUT
1371484446.0;Up216;OUT
1371484608.0;Up181;OUT
1371484640.0;Up149;OUT
1371484753.0;Up216;IN
1371485325.0;Up11;OUT
1371485757.0;Up127;OUT
1371485771.0;Up166;OUT
1371485807.0;Up227;OUT
1371485872.0;Up142;OUT
1371485942.0;Up200;OUT
1371486199.0;Up172;OUT
1371486369.0;Up78;OUT
1371486458.0;Up199;OUT
1371486570.0;Up168;OUT
1371486575.0;Up31;OUT
1371486612.0;Up306;OUT
1371486692.0;Up18;OUT
1371486868.0;Up19;OUT
1371487100.0;Up145;OUT
1371487484.0;Up266;OUT
1371487611.0;Up32;OUT
1371487629.0;Up108;OUT
1371487671.0;Up115;OUT
1371487673.0;Up255;IN
1371487974.0;Up160;IN
1371488008.0;Up342;OUT
1371488088.0;Up190;OUT
1371488097.0;Up167;OUT
1371488153.0;Up212;OUT
1371488609.0;Up60;IN
1371488675.0;Up60;OUT
1371489020.0;Up245;OUT
1371489193.0;Up251;OUT
1371489223.0;Up119;OUT
1371489314.0;Up180;OUT
1371489336.0;Up158;OUT
1371489360.0;Up198;OUT
1371489412.0;Up217;OUT
1371489501.0;Up235;OUT
1371489566.0;Up300;OUT
1371489635.0;Up116;OUT
1371489649.0;Up143;OUT
1371489887.0;Up216;OUT
1371490193.0;Up230;OUT
1371490274.0;Up122;OUT
1371490471.0;Up42;OUT
1371490618.0;Up185;OUT
1371490820.0;Up48;IN
1371490929.0;Up23;OUT
1371491081.0;Up135;OUT
1371491108.0;Up312;OUT
1371491532.0;Up48;OUT
1371491617.0;Up310;OUT
1371492024.0;Up201;OUT
1371492127.0;Up44;OUT
1371492180.0;Up26;OUT
1371492367.0;Up207;OUT
1371493276.0;Up133;OUT
1371493303.0;Up295;OUT
1371493313.0;Up225;OUT
1371493415.0;Up186;OUT
1371493438.0;Up120;OUT
1371493484.0;Up10;OUT
1371493501.0;Up220;OUT
1371493720.0;Up74;OUT
1371493831.0;Up34;OUT
1371493903.0;Up82;OUT
1371493929.0;Up242;OUT
1371494039.0;Up246;OUT
1371494307.0;Up209;OUT
1371494697.0;Up43;OUT
1371494790.0;Up105;OUT
1371494881.0;Up29;OUT
1371494996.0;Up93;OUT
1371496255.0;Up197;OUT
1371496294.0;Up241;OUT
1371496315.0;Up182;OUT
1371497073.0;Up35;OUT
1371497439.0;Up324;OUT
1371497666.0;Up138;OUT
1371498437.0;Up79;OUT
1371498739.0;Up68;OUT
1371498827.0;Up255;OUT
1371499349.0;Up95;OUT
1371499647.0;Up219;OUT
1371499940.0;Up72;OUT
1371501406.0;Up290;OUT
1371504661.0;Up246;IN
1371505002.0;Up246;OUT
1371507344.0;Up160;OUT
1371513695.0;Up262;IN
1371544014.0;Up182;IN
1371544058.0;Up300;IN
1371544114.0;Up38;IN
1371544311.0;Up163;IN
1371544409.0;Up174;IN
1371544419.0;Up23;IN
1371544533.0;Up230;IN
1371544553.0;Up287;IN
1371544596.0;Up108;IN
1371544639.0;Up66;IN
1371544711.0;Up249;IN
1371544765.0;Up150;IN
1371544779.0;Up30;IN
1371544817.0;Up81;IN
1371544884.0;Up334;IN
1371544893.0;Up52;IN
1371544998.0;Up63;IN
1371545028.0;Up53;IN
1371545309.0;Up172;IN
1371545421.0;Up65;IN
1371545463.0;Up160;IN
1371545643.0;Up153;IN
1371545684.0;Up266;IN
1371545697.0;Up119;IN
1371545912.0;Up78;IN
1371546399.0;Up70;IN
1371546425.0;Up210;IN
1371546431.0;Up59;IN
1371546515.0;Up167;IN
1371546555.0;Up92;IN
1371546741.0;Up334;OUT
1371546800.0;Up68;IN
1371546864.0;Up69;IN
1371546911.0;Up283;IN
1371547290.0;Up149;IN
1371547808.0;Up122;IN
1371548085.0;Up188;IN
1371548241.0;Up110;IN
1371548416.0;Up341;IN
1371548417.0;Up83;IN
1371548483.0;Up96;IN
1371548725.0;Up157;IN
1371549200.0;Up20;OUT
1371549324.0;Up186;IN
1371549553.0;Up310;IN
1371549653.0;Up125;IN
1371549888.0;Up127;IN
1371550462.0;Up101;IN
1371550517.0;Up94;IN
1371551289.0;Up93;IN
1371551594.0;Up289;IN
1371552003.0;Up95;IN
1371553083.0;Up173;IN
1371553586.0;Up150;OUT
1371553760.0;Up285;IN
1371554890.0;Up52;OUT
1371554900.0;Up142;IN
1371555536.0;Up78;OUT
1371555545.0;Up68;OUT
1371555846.0;Up119;OUT
1371556014.0;Up300;OUT
1371556208.0;Up41;OUT
1371556424.0;Up287;OUT
1371556559.0;Up135;IN
1371556602.0;Up101;OUT
1371556702.0;Up66;OUT
1371556783.0;Up187;OUT
1371558041.0;Up127;OUT
1371559677.0;Up15;IN
1371560242.0;Up300;IN
1371560264.0;Up48;IN
1371561820.0;Up120;IN
1371562019.0;Up133;IN
1371562309.0;Up150;IN
1371562432.0;Up80;IN
1371562618.0;Up122;OUT
1371562843.0;Up106;IN
1371562885.0;Up160;OUT
1371562944.0;Up169;IN
1371563292.0;Up206;IN
1371563838.0;Up114;IN
1371563902.0;Up138;IN
1371564124.0;Up149;OUT
1371564162.0;Up12;IN
1371564177.0;Up245;IN
1371564444.0;Up334;IN
1371565083.0;Up187;IN
1371565230.0;Up74;IN
1371565292.0;Up324;IN
1371565535.0;Up116;IN
1371566223.0;Up254;OUT
1371566314.0;Up254;IN
1371566380.0;Up149;IN
1371566922.0;Up166;IN
1371567296.0;Up100;OUT
1371567490.0;Up10;IN
1371567563.0;Up268;IN
1371567636.0;Up75;IN
1371568173.0;Up187;OUT
1371568404.0;Up5;OUT
1371568573.0;Up160;IN
1371569276.0;Up70;OUT
1371569525.0;Up79;IN
1371570276.0;Up311;OUT
1371570573.0;Up123;IN
1371570954.0;Up63;OUT
1371571218.0;Up188;OUT
1371571248.0;Up141;OUT
1371571726.0;Up20;IN
1371571731.0;Up83;OUT
1371571937.0;Up122;IN
1371572287.0;Up166;OUT
1371572436.0;Up285;OUT
1371572470.0;Up174;OUT
1371572560.0;Up150;OUT
1371572640.0;Up245;OUT
1371572720.0;Up59;OUT
1371572787.0;Up149;OUT
1371572874.0;Up38;OUT
1371572934.0;Up337;OUT
1371573259.0;Up160;OUT
1371573392.0;Up20;OUT
1371573404.0;Up51;OUT
1371573417.0;Up283;OUT
1371573455.0;Up268;OUT
1371573547.0;Up341;OUT
1371573610.0;Up186;OUT
1371573871.0;Up69;OUT
1371573924.0;Up15;OUT
1371573992.0;Up6;IN
1371574347.0;Up114;OUT
1371574507.0;Up57;OUT
1371574672.0;Up123;OUT
1371574933.0;Up142;OUT
1371574990.0;Up71;OUT
1371574990.0;Up203;IN
1371575575.0;Up26;IN
1371575746.0;Up133;OUT
1371575900.0;Up73;OUT
1371575967.0;Up48;OUT
1371576147.0;Up125;OUT
1371576333.0;Up71;IN
1371576466.0;Up79;OUT
1371576681.0;Up81;OUT
1371576886.0;Up149;IN
1371577120.0;Up230;OUT
1371577122.0;Up153;OUT
1371577334.0;Up193;IN
1371577574.0;Up80;OUT
1371577785.0;Up116;OUT
1371577941.0;Up71;OUT
1371578031.0;Up65;OUT
1371578330.0;Up23;OUT
1371578451.0;Up94;OUT
1371578548.0;Up106;OUT
1371578676.0;Up12;OUT
1371578850.0;Up110;OUT
1371578850.0;Up64;OUT
1371579070.0;Up87;OUT
1371579113.0;Up10;OUT
1371579276.0;Up120;OUT
1371579342.0;Up203;OUT
1371579354.0;Up230;IN
1371579401.0;Up4;OUT
1371579560.0;Up92;OUT
1371579577.0;Up206;OUT
1371580145.0;Up53;OUT
1371580301.0;Up26;OUT
1371580578.0;Up30;OUT
1371580844.0;Up6;OUT
1371581168.0;Up22;OUT
1371581228.0;Up310;OUT
1371581369.0;Up210;OUT
1371581452.0;Up68;IN
1371581492.0;Up293;OUT
1371581509.0;Up167;OUT
1371582186.0;Up182;OUT
1371582208.0;Up93;OUT
1371582323.0;Up228;OUT
1371582415.0;Up278;OUT
1371597370.0;Up192;OUT
1371621292.0;Up201;IN
1371622077.0;Up10;IN
1371622548.0;Up344;IN
1371622612.0;Up215;IN
1371622934.0;Up11;IN
1371623221.0;Up2;OUT
1371623604.0;Up2;IN
1371623919.0;Up215;OUT
1371624175.0;Up225;IN
1371624370.0;Up30;IN
1371624536.0;Up141;IN
1371624820.0;Up14;IN
1371625454.0;Up123;IN
1371625561.0;Up98;IN
1371625649.0;Up15;IN
1371625871.0;Up119;IN
1371626616.0;Up111;IN
1371626718.0;Up200;IN
1371626746.0;Up199;IN
1371626802.0;Up144;IN
1371626951.0;Up142;IN
1371627052.0;Up19;IN
1371627105.0;Up57;IN
1371627123.0;Up31;IN
1371627184.0;Up240;IN
1371627229.0;Up197;IN
1371627387.0;Up72;IN
1371627402.0;Up198;IN
1371627507.0;Up337;IN
1371627542.0;Up285;IN
1371627607.0;Up61;IN
1371627675.0;Up160;IN
1371627703.0;Up143;IN
1371627739.0;Up308;IN
1371627751.0;Up312;IN
1371627800.0;Up80;IN
1371627813.0;Up49;IN
1371627989.0;Up32;IN
1371628067.0;Up71;IN
1371628343.0;Up204;IN
1371628362.0;Up33;IN
1371628571.0;Up124;IN
1371628649.0;Up26;IN
1371628712.0;Up52;IN
1371628745.0;Up28;IN
1371628814.0;Up23;IN
1371628861.0;Up146;IN
1371628963.0;Up53;IN
1371629005.0;Up111;OUT
1371629018.0;Up60;IN
1371629077.0;Up263;IN
1371629121.0;Up60;OUT
1371629394.0;Up34;IN
1371629414.0;Up203;IN
1371629469.0;Up87;IN
1371629471.0;Up42;IN
1371629617.0;Up44;IN
1371629769.0;Up137;IN
1371629907.0;Up21;OUT
1371629949.0;Up208;IN
1371630026.0;Up306;IN
1371630059.0;Up190;IN
1371630148.0;Up231;IN
1371630151.0;Up154;IN
1371630184.0;Up213;IN
1371630229.0;Up109;OUT
1371630414.0;Up41;IN
1371630421.0;Up171;IN
1371630506.0;Up128;OUT
1371630692.0;Up128;IN
1371630797.0;Up39;IN
1371630851.0;Up166;IN
1371630923.0;Up287;IN
1371630949.0;Up63;IN
1371631015.0;Up329;IN
1371631220.0;Up107;IN
1371631290.0;Up82;IN
1371631311.0;Up66;IN
1371631372.0;Up283;IN
1371631475.0;Up320;IN
1371631728.0;Up78;IN
1371631786.0;Up179;IN
1371631860.0;Up51;IN
1371631863.0;Up124;OUT
1371631925.0;Up209;IN
1371631927.0;Up295;IN
1371632094.0;Up106;IN
1371632491.0;Up36;IN
1371632558.0;Up35;IN
1371632692.0;Up64;IN
1371632885.0;Up187;IN
1371632941.0;Up155;IN
1371633000.0;Up183;IN
1371633362.0;Up241;IN
1371633401.0;Up298;IN
1371633474.0;Up83;IN
1371633551.0;Up116;IN
1371633772.0;Up92;IN
1371633851.0;Up186;IN
1371633915.0;Up231;OUT
1371633952.0;Up311;IN
1371634033.0;Up110;IN
1371634372.0;Up81;IN
1371634624.0;Up124;IN
1371634700.0;Up6;IN
1371634702.0;Up32;OUT
1371634881.0;Up104;IN
1371635070.0;Up168;IN
1371635295.0;Up13;IN
1371635336.0;Up77;IN
1371635340.0;Up181;IN
1371635406.0;Up69;IN
1371635555.0;Up77;OUT
1371635564.0;Up77;IN
1371635857.0;Up185;IN
1371636240.0;Up100;IN
1371636907.0;Up247;IN
1371637038.0;Up104;OUT
1371637063.0;Up91;IN
1371637285.0;Up310;IN
1371637681.0;Up80;OUT
1371638064.0;Up16;IN
1371638099.0;Up70;IN
1371638491.0;Up215;IN
1371638543.0;Up235;IN
1371638648.0;Up109;IN
1371639355.0;Up298;OUT
1371639645.0;Up146;OUT
1371639756.0;Up13;OUT
1371639778.0;Up231;IN
1371639879.0;Up249;OUT
1371640101.0;Up23;OUT
1371640297.0;Up177;IN
1371640483.0;Up122;OUT
1371640556.0;Up122;IN
1371640773.0;Up16;OUT
1371641275.0;Up181;OUT
1371641424.0;Up74;OUT
1371641472.0;Up75;OUT
1371641538.0;Up154;OUT
1371641880.0;Up78;OUT
1371642243.0;Up60;IN
1371642271.0;Up137;OUT
1371642280.0;Up65;IN
1371642310.0;Up60;OUT
1371642548.0;Up230;OUT
1371642658.0;Up300;OUT
1371642768.0;Up268;IN
1371642770.0;Up119;OUT
1371643012.0;Up247;OUT
1371643026.0;Up273;IN
1371643067.0;Up63;OUT
1371643121.0;Up107;OUT
1371643226.0;Up138;OUT
1371643230.0;Up104;IN
1371643433.0;Up344;OUT
1371643450.0;Up66;OUT
1371643464.0;Up13;IN
1371643484.0;Up6;OUT
1371643591.0;Up44;OUT
1371643685.0;Up39;OUT
1371643744.0;Up154;IN
1371643821.0;Up60;IN
1371643919.0;Up42;OUT
1371643934.0;Up306;OUT
1371644577.0;Up93;IN
1371644666.0;Up127;IN
1371644706.0;Up23;IN
1371644819.0;Up216;IN
1371644972.0;Up93;OUT
1371645005.0;Up216;OUT
1371645335.0;Up105;IN
1371645401.0;Up216;IN
1371645831.0;Up26;OUT
1371646267.0;Up24;IN
1371646507.0;Up191;IN
1371646556.0;Up149;OUT
1371646597.0;Up290;IN
1371646753.0;Up120;IN
1371646927.0;Up119;IN
1371646961.0;Up115;IN
1371647138.0;Up188;IN
1371647172.0;Up193;OUT
1371647303.0;Up182;IN
1371647466.0;Up266;OUT
1371647498.0;Up300;IN
1371647678.0;Up74;IN
1371647759.0;Up150;IN
1371647857.0;Up306;IN
1371648046.0;Up287;OUT
1371648111.0;Up75;IN
1371648223.0;Up179;OUT
1371648272.0;Up255;IN
1371648445.0;Up44;IN
1371648506.0;Up242;IN
1371648927.0;Up147;IN
1371648981.0;Up93;IN
1371649310.0;Up42;IN
1371649442.0;Up121;IN
1371650137.0;Up80;IN
1371650181.0;Up273;OUT
1371650685.0;Up191;OUT
1371650898.0;Up172;OUT
1371651155.0;Up146;IN
1371651250.0;Up278;IN
1371651716.0;Up295;OUT
1371651905.0;Up114;IN
1371652347.0;Up237;IN
1371652745.0;Up255;OUT
1371652785.0;Up192;IN
1371652838.0;Up251;IN
1371653193.0;Up240;OUT
1371653316.0;Up157;OUT
1371653337.0;Up193;IN
1371653466.0;Up268;OUT
1371653516.0;Up70;OUT
1371653978.0;Up138;IN
1371654185.0;Up173;OUT
1371654330.0;Up24;OUT
1371654396.0;Up147;OUT
1371654490.0;Up142;OUT
1371654541.0;Up42;OUT
1371654671.0;Up242;OUT
1371654799.0;Up121;OUT
1371655028.0;Up216;OUT
1371655265.0;Up96;OUT
1371655267.0;Up216;IN
1371655493.0;Up154;OUT
1371655957.0;Up149;IN
1371655958.0;Up311;OUT
1371656244.0;Up14;OUT
1371656312.0;Up137;IN
1371656315.0;Up75;OUT
1371656343.0;Up268;IN
1371656490.0;Up137;OUT
1371656517.0;Up213;OUT
1371656625.0;Up114;OUT
1371656803.0;Up30;OUT
1371656870.0;Up82;OUT
1371657119.0;Up31;OUT
1371657124.0;Up57;OUT
1371657196.0;Up71;OUT
1371657693.0;Up15;OUT
1371657853.0;Up337;OUT
1371657867.0;Up48;IN
1371657868.0;Up11;OUT
1371657882.0;Up83;OUT
1371658141.0;Up160;OUT
1371658475.0;Up124;OUT
1371658498.0;Up28;OUT
1371658681.0;Up92;OUT
1371658867.0;Up177;OUT
1371658956.0;Up204;OUT
1371659084.0;Up199;OUT
1371659162.0;Up80;OUT
1371659262.0;Up283;OUT
1371659301.0;Up71;IN
1371659421.0;Up241;OUT
1371659673.0;Up41;OUT
1371659675.0;Up86;OUT
1371659789.0;Up150;OUT
1371659826.0;Up86;IN
1371659888.0;Up178;OUT
1371660156.0;Up329;OUT
1371660293.0;Up19;OUT
1371660304.0;Up60;OUT
1371660390.0;Up148;IN
1371660473.0;Up187;OUT
1371660519.0;Up100;OUT
1371660582.0;Up225;OUT
1371660650.0;Up52;OUT
1371660722.0;Up6;IN
1371660929.0;Up183;OUT
1371660963.0;Up211;OUT
1371661012.0;Up190;OUT
1371661232.0;Up246;IN
1371661262.0;Up81;OUT
1371661303.0;Up23;OUT
1371661314.0;Up188;OUT
1371661392.0;Up65;OUT
1371661935.0;Up71;OUT
1371662103.0;Up49;OUT
1371662402.0;Up235;OUT
1371662414.0;Up334;OUT
1371662617.0;Up69;OUT
1371662663.0;Up229;OUT
1371662870.0;Up312;OUT
1371662969.0;Up123;OUT
1371663082.0;Up103;OUT
1371663139.0;Up93;OUT
1371663371.0;Up216;OUT
1371663693.0;Up48;OUT
1371663755.0;Up119;OUT
1371663843.0;Up244;OUT
1371663926.0;Up116;OUT
1371664290.0;Up186;OUT
1371664355.0;Up303;OUT
1371664369.0;Up163;OUT
1371664743.0;Up6;OUT
1371664786.0;Up268;OUT
1371664827.0;Up203;OUT
1371664873.0;Up231;OUT
1371664935.0;Up149;OUT
1371665032.0;Up310;OUT
1371665175.0;Up115;OUT
1371665250.0;Up10;OUT
1371665397.0;Up108;OUT
1371665447.0;Up61;OUT
1371665488.0;Up64;OUT
1371665498.0;Up200;OUT
1371665607.0;Up126;OUT
1371665651.0;Up251;OUT
1371666002.0;Up148;OUT
1371666019.0;Up263;OUT
1371666336.0;Up193;OUT
1371666445.0;Up166;OUT
1371666499.0;Up255;IN
1371666951.0;Up194;OUT
1371667029.0;Up185;OUT
1371667301.0;Up246;OUT
1371667414.0;Up176;OUT
1371667519.0;Up34;OUT
1371667971.0;Up209;OUT
1371668086.0;Up320;OUT
1371668389.0;Up290;OUT
1371668931.0;Up104;OUT
1371669911.0;Up74;OUT
1371670093.0;Up35;OUT
1371670227.0;Up138;OUT
1371670623.0;Up171;OUT
1371670931.0;Up197;OUT
1371671104.0;Up255;OUT
1371672041.0;Up95;OUT
1371672590.0;Up72;OUT
1371672649.0;Up324;OUT
1371674130.0;Up106;OUT
1371677107.0;Up301;IN
1371677198.0;Up301;OUT
1371677312.0;Up68;OUT
1371681058.0;Up1;IN
1371681404.0;Up301;IN
1371683716.0;Up192;OUT
1371687245.0;Up301;OUT
1371716412.0;Up78;IN
1371716713.0;Up23;IN
1371716814.0;Up211;IN
1371716881.0;Up249;IN
1371716961.0;Up204;IN
1371717026.0;Up186;IN
1371717063.0;Up39;IN
1371717076.0;Up246;IN
1371717105.0;Up203;IN
1371717236.0;Up207;IN
1371717293.0;Up88;IN
1371717579.0;Up68;IN
1371717613.0;Up255;IN
1371717695.0;Up244;IN
1371717731.0;Up12;IN
1371717750.0;Up167;IN
1371717771.0;Up66;IN
1371717902.0;Up229;IN
1371718018.0;Up72;IN
1371718334.0;Up64;IN
1371718430.0;Up108;IN
1371718520.0;Up147;IN
1371718573.0;Up311;IN
1371718702.0;Up115;IN
1371718913.0;Up283;IN
1371719008.0;Up154;IN
1371719056.0;Up241;IN
1371719209.0;Up83;IN
1371719224.0;Up230;IN
1371719346.0;Up94;IN
1371719840.0;Up297;IN
1371719984.0;Up13;OUT
1371720073.0;Up13;IN
1371720409.0;Up101;IN
1371720862.0;Up214;IN
1371720875.0;Up124;IN
1371721113.0;Up211;OUT
1371721449.0;Up190;IN
1371721503.0;Up21;IN
1371721557.0;Up74;IN
1371721633.0;Up12;OUT
1371721672.0;Up119;IN
1371721745.0;Up178;IN
1371721745.0;Up213;IN
1371722389.0;Up198;OUT
1371722518.0;Up132;IN
1371722617.0;Up212;IN
1371722754.0;Up175;IN
1371723130.0;Up92;IN
1371723412.0;Up106;IN
1371723491.0;Up156;IN
1371723918.0;Up287;IN
1371724298.0;Up95;IN
1371724841.0;Up34;IN
1371724922.0;Up218;IN
1371725060.0;Up53;OUT
1371725775.0;Up146;OUT
1371725914.0;Up78;OUT
1371726045.0;Up64;OUT
1371727008.0;Up300;OUT
1371727038.0;Up285;OUT
1371727176.0;Up251;IN
1371727433.0;Up155;OUT
1371728036.0;Up187;IN
1371728052.0;Up342;IN
1371728145.0;Up74;OUT
1371728383.0;Up33;OUT
1371728568.0;Up119;OUT
1371728719.0;Up65;IN
1371728945.0;Up39;OUT
1371729178.0;Up94;OUT
1371729257.0;Up176;IN
1371729539.0;Up84;OUT
1371729625.0;Up198;IN
1371729687.0;Up122;OUT
1371729773.0;Up86;OUT
1371729933.0;Up308;OUT
1371730150.0;Up89;OUT
1371730198.0;Up52;IN
1371730208.0;Up181;IN
1371730286.0;Up182;OUT
1371730487.0;Up31;IN
1371730646.0;Up249;OUT
1371730666.0;Up155;IN
1371730790.0;Up285;IN
1371730907.0;Up210;IN
1371730928.0;Up26;IN
1371731132.0;Up303;IN
1371731226.0;Up175;OUT
1371731308.0;Up132;OUT
1371731349.0;Up44;OUT
1371731493.0;Up101;OUT
1371731523.0;Up33;IN
1371731552.0;Up181;OUT
1371731648.0;Up311;OUT
1371732121.0;Up6;IN
1371732173.0;Up2;OUT
1371732285.0;Up146;IN
1371732583.0;Up39;IN
1371732699.0;Up21;OUT
1371732838.0;Up133;IN
1371733144.0;Up13;OUT
1371733242.0;Up21;IN
1371733303.0;Up13;IN
1371733499.0;Up21;OUT
1371734066.0;Up48;IN
1371734130.0;Up182;IN
1371734193.0;Up80;IN
1371734506.0;Up14;IN
1371734791.0;Up74;IN
1371734948.0;Up119;IN
1371735000.0;Up2;IN
1371735185.0;Up78;IN
1371735241.0;Up61;IN
1371735540.0;Up185;IN
1371735664.0;Up132;IN
1371735730.0;Up121;IN
1371735932.0;Up44;IN
1371735940.0;Up300;IN
1371735987.0;Up100;IN
1371736101.0;Up39;OUT
1371736520.0;Up121;OUT
1371736688.0;Up208;OUT
1371736719.0;Up21;IN
1371736979.0;Up138;IN
1371737092.0;Up150;IN
1371737284.0;Up178;OUT
1371737297.0;Up84;IN
1371737874.0;Up308;IN
1371738004.0;Up64;IN
1371738119.0;Up94;IN
1371738913.0;Up116;IN
1371739095.0;Up247;IN
1371739392.0;Up311;IN
1371739485.0;Up21;OUT
1371740065.0;Up6;OUT
1371740771.0;Up334;IN
1371741031.0;Up278;OUT
